comment,label,df
අර හලාල් විතරයි කන්න ඕන කියල නීති ගෙනාවේ මේ උන්දැලා නේද? . 2013/2014 ලංකාවේ ඇතිවුන ප්‍රධාන ගැටලුවට හේතුවුන මේ අන්තවාදී සංවිධාන එක්ක සාකච්ඡා කලාට වැඩක් නෑ... කොහොමත් ඒ අය ඔය මහත්වරුන්ට ඡන්දය දෙන්නෙ නෑ නෑ නෑමයි,0,A
තොපි කඩේ යන මරා උගත් මිනිහෙක් නෙමෙයි පල් මෝඩයෙක්,1,A
එතන පොලිසියෙනුත් ඉන්නවා. ඒ නිසා එක පාරටම අපිට කියන්න බෑ මේකේ හරි වැරැද්ද සහ සිහිකල්පනාවෙන් ආ රියදුරන් නිසා ලොකු අනතුරක් බේරුනා කියලා. මොකක් හරි තාක්‍ෂණික දෝෂයක් නිසා අක්‍රීය වූ රේල් ගේට්ටුවෙන් සිදුවිය හැකි අනතුරු මැඩලීමට රථවාහන පොලීසිය එතන සිටියා නොහැකිද​?,0,A
ලංකාවේ ඉන්න හඩු පෙරාගත්ත තම්බි වගේද අනේ රහීම්ස් ලා. ,1,A
එක එකාට කඩේ යන්නෙ නැතුව පැත්තකට වෙලා හිටු පරයා,1,A
තමන් ගේ සංස්කෘතියෙන් ඇහැරව​. අනුන්ගේ දෙයක් මෙහෙම වෙනස් කරන්නේ මොනවා බලාපොරොත්තුවෙන්ද​? දැන් සිංහල ඉස්ලාම් භක්තිකයොත් ඉන්නවාද​? පොල්තෙල් පහන වෙනත් රටවල ඔය විදිහට පත්තු කරනවද​? මැල්කම් රංජිත්,0,A
සිංහලයාට සිංහල පක්ෂ නැතිමුත් දෙමළාට ඉලම වෙනුවෙන් පක්ෂ ඇත. තම්බියාට තම්බි වහබ්වාදය වෙනුවෙන් තම්බි පාර්ලිමේන්තුවේ ඇත. මේ දෙගොල්ලන්ගෙන් බේරෙන්නට සිංහල පක්ෂයක් හෝ සිංහල දේශපාලකයෙක් අවශ්‍යයයි. සොයා දිය හැකි අයෙක් සිටිත් ද?,1,A
ඔය වගේ විකාර වැඩ කරන්නෙ අඩු අධ්‍යාපනයක් සහිත මරි මෝඩ යක්කු...තමන්ගෙ ජීවිතේ ලස්සනම දවසෙ,1,A
මර්වියා මොකක් හරි මරාගේ සිද්ධියක් දන්නවා. මරාටත් ඕනේ මූව මර්කට් කරන්න​. කැළණියේ හද හද හිටපු පාරවල් අතරමඟ නැවැත්තුවා මූව එළෙව්වත පස්සේ. සල්ලි පාස්වෙච්ච,0,A
පෙනි පෙනී සිදුවන විකිණිම සහ මිලට ගැනීම හමුවේ හුරේ දාන මොඩ ඡන්ද දායකයන් දුටුවිට .. අහෝ අප සිරබත් කෑවේ මෙවන් පිරිසක් උදෙසාද යැයි සිතේ. යකාගේ හැටියට විමානය සේ ජනතාවට අනුව පාර්ලිමේන්තුවේ පිරිසද,0,A
ලොකු එක නොදී පල ගෙවලයා..එදත් අදත් මේ නමින් විතරයි ඩෝ....වැඩ වැඩියි මේ ටිකේ...තොපිට වගේ කන්න කාලයක් මට නෑ...,1,A
මේවා අහනකොට පුදුමත් හිතෙනවා. හැබැයි එක අතකට ආණ්ඩුවට හොඳක් කරන්නත් බෑ. මේවා ගැන හොයන්නේ නැතුව හිටියත් වැරදියි. හරියට වැටත් නියරත් ගොයම් කා නම් කාට කියන්නද ඒ අහේනිය කියලා තමයි කියන්න වෙන්නේ,0,A
මායි හම්සයි එක ඔපිස් එකේ වැඩ කරද්දී පොඩි සෙමින එකක් තිබ්බ. පිටින් කය්ටිය ආව. ඒකට ලස්සන මුස්කිම් කෙල්ලෙක් ආව. මම හම්සට පෙන්නුවා,0,A
සුභ ගමන් ඔබට...,0,A
අපරාදේ. කවුරු මොනවා කියුවත්,0,A
මත්කද හුත්තො ? 2012/12/12 ලොක විනාසේ ඇවිත් මුලුලොකෙම විනාස උනා.....අදට අවුරුදු 6,1,A
ඉතිං අපිට මළබද්දයද මූ නෑ කියලා...,1,A
මටත් ඔය ප්‍රශ්ණෙම ආවා. එක්කෝ ගීතා වැඩකරනවා බලන් ඉන්න් බැරිව​. නැත්නම් වෙන එවුන් කරන වැඩ වලට එක දාන්න ගීතා උත්සාහ දැරීම​,0,A
යකෝ උඹට ඕනි විදිහට සිංහල අකුරු ගලපන්න බෑ. අකුරු හරියට ලියන්න බැරිනම් සිංහලෙන් නොදා හිටු 😡,0,A
ලංකාවෙ හදපු වොක්ස්වැගන් කාර් මාකට් එකට වැටෙන්නෙ කවදද බොල ?,0,A
මම දැක්ක හොඳම මාර්කටින් කරන නිලිය උදාරි. මව් පදවිය පවා මර්කට් කරලා ආයෙත් කෙල්ල වගේ වැඩ පටන් අරගෙන​. ඔඩෙල් සොරකම​,1,A
රට බෙදන සියළු කොන්දේසි වලට අද රනිල් ලිඛිතව එකඟ වී දෙමළ සංධානයේ සහය ලබා ගනී!,1,A
නෙදකින්...මේ එළදෙන අඩුම තරමෙ 5 වසරටවත් ඉස්කෝලෙ ගිහිල්ලා නැද්ද මන්දා...,1,A
පිස්සු නැනම් ෂෝක් කියුවලු. ගල්තැන්නේගෙන් බැරිද දන්නේ නෑ උදව්වක් කරගන්න පුළුවන් උනේ.,0,A
අනිවාර්යයෙන් හම්බ කරලා කාලා බීලා ආතල් එකේ ඉන්න ඕන.සැපේ,0,A
මේ මොන මළ විගඩම්ද යකෝ...උදේ කාපුවත් ඔක්කාරෙට ආවා...,0,A
මම කියුවේ මට එකෙක් කියපු එකක් බන්. ඇයි බන් මුන්ට සිංහල නොතේරෙන්නේ. මට තංගල්ලේ සභාපතිගෙන් ඇති වැඩක් නෑ. මම දැකලත් නෑ දන්නේත් නෑ,0,A
සල්ලි නෑ බොල.ඩොලර් 100ක් හම්බ කලොත් 15$ක් ක් ආදායම් බදු.ලේසි නැ,0,A
"හැබැයි උදව් කරන සිංහලයෝ එහෙම බෙදුවද? මේවා නොතේරෙන උඹලාවගේ තොත්ත බබාලා නිසා අපිට ආයෙත් වෙන්නේ මීට අවුරුදු 200කට කලින්වෙච්චි දේ""",1,A
මේවා විස්තර ඇතුව ලියන්න නරකයි...තවත් අපරාධකාරයෙකුට තමන්ගෙ සැලසුම් හදාගන්න මේ විස්තර ඉවහල් වෙනවා...මේ ප්‍ර‍වෘත්තිය අනුව මේ කාලකන්නියා උපන් ගෙයි තනි ගවයෙක්...යකෝ පාරක් ගහලා ඒ ගැණිට සිහිය ආවා නම් චෝදනාව පොඩියි...ඒක වහගන්න ඊට වඩා අපරාධයක් කරලා ඇතුලට ගිහින් මුලු ජීවිත කාලෙම නාස්තිකරගෙන ඇතුලෙ ඉන්න අයියලට කියලා බෝර් කරගන්න ඔප්ෂන් එක තමයි මේ හරකා තෝරගෙන තියෙන්නෙ.,1,A
